"id:ID",":Modifier","type"
"modifier10083","","contains"
"modifier10084","","contains"
"modifier10085","","contains"
"modifier10086","","endswith"
"modifier10087","","contains|all"
"modifier10088","","contains|all"
"modifier10089","","contains|all"
"modifier1009","","contains"
"modifier10090","","contains|all"
"modifier10091","","contains"
"modifier10092","","contains"
"modifier10093","","contains"
"modifier10094","","contains"
"modifier10095","","contains"
"modifier10096","","contains"
"modifier10097","","contains"
"modifier10098","","contains"
"modifier10099","","contains"
"modifier1010","","contains"
"modifier10100","","contains"
"modifier10101","","contains"
"modifier10102","","contains"
"modifier10103","","contains"
"modifier10104","","endswith"
"modifier10105","","endswith"
"modifier10106","","contains"
"modifier10107","","endswith"
"modifier10108","","endswith"
"modifier10109","","contains|all"
"modifier1011","","endswith"
"modifier10110","","contains|all"
"modifier10111","","endswith"
"modifier10112","","contains"
"modifier10113","","endswith"
"modifier10114","","contains"
"modifier10115","","endswith"
"modifier10116","","endswith"
"modifier10117","","endswith"
"modifier10118","","endswith"
"modifier10119","","endswith"
"modifier1012","","endswith"
"modifier10120","","endswith"
"modifier10121","","endswith"
"modifier10122","","endswith"
"modifier10123","","endswith"
"modifier10124","","endswith"
"modifier10125","","endswith"
"modifier10126","","endswith"
"modifier10127","","endswith"
"modifier10128","","endswith"
"modifier10129","","startswith"
"modifier1013","","endswith"
"modifier10130","","endswith"
"modifier10131","","contains"
"modifier10132","","endswith"
"modifier10133","","endswith"
"modifier10134","","endswith"
"modifier10135","","contains"
"modifier10136","","endswith"
"modifier10137","","endswith"
"modifier10138","","contains"
"modifier10139","","contains"
"modifier1014","","contains"
"modifier10140","","endswith"
"modifier10141","","endswith"
"modifier10142","","endswith"
"modifier10143","","endswith"
"modifier10144","","endswith"
"modifier10145","","startswith"
"modifier10146","","contains"
"modifier10147","","endswith"
"modifier10148","","endswith"
"modifier10149","","endswith"
"modifier1015","","endswith"
"modifier10150","","endswith"
"modifier10151","","endswith"
"modifier10152","","endswith"
"modifier10153","","endswith"
"modifier10154","","endswith"
"modifier10155","","endswith"
"modifier10156","","endswith"
"modifier10157","","endswith"
"modifier10158","","endswith"
"modifier10159","","endswith"
"modifier1016","","endswith"
"modifier10160","","endswith"
"modifier10161","","fieldref"
"modifier10162","","contains|all"
"modifier10163","","contains|all"
"modifier10164","","contains"
"modifier10165","","contains"
"modifier10166","","contains"
"modifier10167","","endswith"
"modifier10168","","contains"
"modifier10169","","endswith"
"modifier1017","","endswith"
"modifier10170","","endswith"
"modifier10171","","endswith"
"modifier10172","","endswith"
"modifier10173","","endswith"
"modifier10174","","endswith"
"modifier10175","","endswith"
"modifier10176","","endswith"
"modifier10177","","endswith"
"modifier10178","","endswith"
"modifier10179","","endswith"
"modifier1018","","endswith"
"modifier10180","","endswith"
"modifier10181","","contains"
"modifier10182","","contains"
"modifier10183","","contains"
"modifier10184","","contains"
"modifier10185","","contains"
"modifier10186","","contains"
"modifier10187","","contains"
"modifier10188","","contains"
"modifier10189","","contains"
"modifier1019","","endswith"
"modifier10190","","contains"
"modifier10191","","contains"
"modifier10192","","endswith"
"modifier10193","","endswith"
"modifier10194","","endswith"
"modifier10195","","endswith"
"modifier10196","","endswith"
"modifier10197","","endswith"
"modifier10198","","contains"
"modifier10199","","endswith"
"modifier1020","","endswith"
"modifier10200","","contains"
"modifier10201","","contains"
"modifier10202","","contains"
"modifier10203","","contains"
"modifier10204","","contains"
"modifier10205","","contains"
"modifier10206","","contains"
"modifier10207","","contains"
"modifier10208","","contains"
"modifier10209","","contains"
"modifier1021","","contains"
"modifier10210","","contains"
"modifier10211","","contains"
"modifier10212","","contains"
"modifier10213","","endswith"
"modifier10214","","endswith"
"modifier10215","","contains"
"modifier10216","","contains"
"modifier10217","","contains"
"modifier10218","","contains"
"modifier10219","","contains"
"modifier1022","","contains"
"modifier10220","","contains"
"modifier10221","","contains"
"modifier10222","","contains"
"modifier10223","","contains"
"modifier10224","","contains"
"modifier10225","","contains"
"modifier10226","","contains"
"modifier10227","","contains"
"modifier10228","","contains"
"modifier10229","","endswith"
"modifier1023","","endswith"
"modifier10230","","contains|all"
"modifier10231","","contains|all"
"modifier10232","","contains|all"
"modifier10233","","endswith"
"modifier10234","","endswith"
"modifier10235","","contains|all"
"modifier10236","","contains|all"
"modifier10237","","contains|all"
"modifier10238","","contains"
"modifier10239","","contains"
"modifier1024","","endswith"
"modifier10240","","contains"
"modifier10241","","contains"
"modifier10242","","contains"
"modifier10243","","contains"
"modifier10244","","contains"
"modifier10245","","contains|all"
"modifier10246","","contains|all"
"modifier10247","","contains|all"
"modifier10248","","contains|all"
"modifier10249","","contains"
"modifier1025","","endswith"
"modifier10250","","contains"
"modifier10251","","contains"
"modifier10252","","contains"
"modifier10253","","contains"
"modifier10254","","contains"
"modifier10255","","contains"
"modifier10256","","contains"
"modifier10257","","contains"
"modifier10258","","contains"
"modifier10259","","contains"
"modifier1026","","endswith"
"modifier10260","","contains"
"modifier10261","","contains"
"modifier10262","","contains|all"
"modifier10263","","contains|all"
"modifier10264","","contains|all"
"modifier10265","","contains"
"modifier10266","","contains"
"modifier10267","","contains"
"modifier10268","","contains"
"modifier10269","","contains"
"modifier1027","","endswith"
"modifier10270","","contains"
"modifier10271","","contains"
"modifier10272","","contains"
"modifier10273","","contains"
"modifier10274","","contains"
"modifier10275","","contains"
"modifier10276","","contains"
"modifier10277","","contains"
"modifier10278","","contains"
"modifier10279","","contains"
"modifier1028","","endswith"
"modifier10280","","contains"
"modifier10281","","endswith"
"modifier10282","","contains|all"
"modifier10283","","contains|all"
"modifier10284","","contains"
"modifier10285","","contains"
"modifier10286","","contains"
"modifier10287","","contains|windash"
"modifier10288","","contains"
"modifier10289","","contains"
"modifier1029","","endswith"
"modifier10290","","contains"
"modifier10291","","contains"
"modifier10292","","contains"
"modifier10293","","contains"
"modifier10294","","endswith"
"modifier10295","","contains|windash"
"modifier10296","","contains"
"modifier10297","","contains"
"modifier10298","","endswith"
"modifier10299","","contains"
"modifier1030","","endswith"
"modifier10300","","contains"
"modifier10301","","contains"
"modifier10302","","contains"
"modifier10303","","contains"
"modifier10304","","contains"
"modifier10305","","contains"
"modifier10306","","contains"
"modifier10307","","contains"
"modifier10308","","endswith"
"modifier10309","","contains"
"modifier1031","","endswith"
"modifier10310","","contains|all"
"modifier10311","","contains|all"
"modifier10312","","contains|all"
"modifier10313","","endswith"
"modifier10314","","endswith"
"modifier10315","","endswith"
"modifier10316","","endswith"
"modifier10317","","endswith"
"modifier10318","","contains"
"modifier10319","","endswith"
"modifier1032","","contains"
"modifier10320","","contains|all"
"modifier10321","","contains|all"
"modifier10322","","endswith"
"modifier10323","","contains"
"modifier10324","","endswith"
"modifier10325","","endswith"
"modifier10326","","contains"
"modifier10327","","endswith"
"modifier10328","","contains|all"
"modifier10329","","contains|all"
"modifier1033","","contains"
"modifier10330","","contains"
"modifier10331","","contains"
"modifier10332","","contains"
"modifier10333","","endswith"
"modifier10334","","contains"
"modifier10335","","contains"
"modifier10336","","contains"
"modifier10337","","contains"
"modifier10338","","contains"
"modifier10339","","contains"
"modifier1034","","contains"
"modifier10340","","contains"
"modifier10341","","contains|all"
"modifier10342","","contains|all"
"modifier10343","","contains"
"modifier10344","","contains|all"
"modifier10345","","contains|all"
"modifier10346","","endswith"
"modifier10347","","endswith"
"modifier10348","","endswith"
"modifier10349","","endswith"
"modifier1035","","contains"
"modifier10350","","endswith"
"modifier10351","","endswith"
"modifier10352","","endswith"
"modifier10353","","endswith"
"modifier10354","","endswith"
"modifier10355","","endswith"
"modifier10356","","endswith"
"modifier10357","","endswith"
"modifier10358","","endswith"
"modifier10359","","endswith"
"modifier1036","","contains"
"modifier10360","","endswith"
"modifier10361","","endswith"
"modifier10362","","endswith"
"modifier10363","","endswith"
"modifier10364","","endswith"
"modifier10365","","endswith"
"modifier10366","","endswith"
"modifier10367","","endswith"
"modifier10368","","endswith"
"modifier10369","","endswith"
"modifier1037","","contains"
"modifier10370","","endswith"
"modifier10371","","endswith"
"modifier10372","","contains"
"modifier10373","","contains"
"modifier10374","","endswith"
"modifier10375","","endswith"
"modifier10376","","endswith"
"modifier10377","","endswith"
"modifier10378","","contains"
"modifier10379","","contains"
"modifier1038","","contains"
"modifier10380","","contains"
"modifier10381","","contains"
"modifier10382","","contains"
"modifier10383","","contains"
"modifier10384","","contains"
"modifier10385","","contains"
"modifier10386","","contains"
"modifier10387","","contains"
"modifier10388","","contains"
"modifier10389","","contains"
"modifier1039","","contains"
"modifier10390","","contains|all"
"modifier10391","","contains|all"
"modifier10392","","contains|all"
"modifier10393","","contains"
"modifier10394","","contains"
"modifier10395","","contains"
"modifier10396","","contains"
"modifier10397","","contains"
"modifier10398","","contains"
"modifier10399","","contains"
"modifier1040","","contains"
"modifier10400","","contains"
"modifier10401","","contains"
"modifier10402","","contains"
"modifier10403","","contains"
"modifier10404","","contains"
"modifier10405","","contains"
"modifier10406","","contains"
"modifier10407","","contains"
"modifier10408","","contains"
"modifier10409","","endswith"
"modifier1041","","contains"
"modifier10410","","endswith"
"modifier10411","","endswith"
"modifier10412","","contains|all"
"modifier10413","","contains|all"
"modifier10414","","contains"
"modifier10415","","contains|all"
"modifier10416","","contains|all"
"modifier10417","","contains|all"
"modifier10418","","endswith"
"modifier10419","","endswith"
"modifier1042","","endswith"
"modifier10420","","contains"
"modifier10421","","contains"
"modifier10422","","contains"
"modifier10423","","contains"
"modifier10424","","contains"
"modifier10425","","contains"
"modifier10426","","contains"
"modifier10427","","contains"
"modifier10428","","contains"
"modifier10429","","contains"
"modifier1043","","endswith"
"modifier10430","","contains"
"modifier10431","","contains"
"modifier10432","","contains"
"modifier10433","","contains"
"modifier10434","","contains"
"modifier10435","","contains"
"modifier10436","","contains"
"modifier10437","","contains"
"modifier10438","","contains"
"modifier10439","","contains"
"modifier1044","","endswith"
"modifier10440","","contains"
"modifier10441","","contains"
"modifier10442","","contains"
"modifier10443","","contains"
"modifier10444","","contains"
"modifier10445","","contains"
"modifier10446","","contains"
"modifier10447","","contains"
"modifier10448","","contains"
"modifier10449","","contains"
"modifier1045","","endswith"
"modifier10450","","contains"
